order_item_id,order_id,product_id,quantity,unit_price,total_price,customer_id,order_date,status,shipping_city,shipping_state,first_name,last_name,email,city,state,created_at,product_name,category_id,supplier_id,price,stock_quantity,category_name,supplier_name,contact_email,country,payment_id,payment_date,amount,payment_method,currency
1290,1272,399,5,167.16,835.8,522,06-Jan-2022,delivered,Phoenix,TX,Jennifer,Wilson,user522@gmail.com,San Diego,CA,06/01/2020,Portable Mixer,5,28,167.16,311,Shoes,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,528,04/02/2022,581.16,Cash on Delivery,USD
1937,1138,214,4,228.2,912.8,343,27-Mar-2022,processing,Houston,IL,Linda,Wilson,user343@gmail.com,Houston,CA,27/10/2020,Waterproof Speaker,8,7,228.2,941,Toys & Games,Oceanic Imports,contact7@oceanicimports.com,Germany,1332,28/11/2022,869.25,Bank Transfer,USD
4625,960,284,3,485.76,1457.28,403,24-Feb-2022,processing,Chicago,NY,William,Gonzalez,user403@gmail.com,Phoenix,CA,13/03/2022,Compact Toy Car,12,6,485.76,897,Pet Supplies,City Electronics,contact6@cityelectronics.com,Germany,157,05/02/2022,286.56,Bank Transfer,USD
2329,2012,239,2,142.41,284.82,375,11-Oct-2022,delivered,Phoenix,AZ,Karen,Jones,user375@gmail.com,Houston,CA,23/03/2020,Waterproof Backpack,12,6,142.41,915,Pet Supplies,City Electronics,contact6@cityelectronics.com,Germany,1351,14/01/2022,325.48,Bank Transfer,USD
1005,1656,261,5,105.79,528.95,700,24-Nov-2022,shipped,Chicago,IL,Joseph,Lopez,user700@gmail.com,Phoenix,TX,12/02/2022,Waterproof Board Game,6,13,105.79,424,Sports & Outdoors,Smart Gadget Supply,contact13@smartgadgetsupply.com,USA,1862,02/12/2022,342.31,PayPal,USD
59,1958,466,4,86.21,344.84,361,03-Apr-2022,shipped,Chicago,TX,Robert,Jackson,user361@gmail.com,Phoenix,NY,18/07/2022,Smart Soccer Ball,1,15,86.21,484,Electronics,Sunrise Toys,contact15@sunrisetoys.com,India,538,16/09/2022,671.75,PayPal,USD
3715,1791,314,4,452.01,1808.04,529,26-Jun-2022,delivered,San Jose,AZ,Patricia,Taylor,user529@gmail.com,Phoenix,TX,05/02/2020,Eco Mouse,1,16,452.01,391,Electronics,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,1877,08/07/2022,112.92,PayPal,USD
793,2415,187,5,412.71,2063.55,243,25-Feb-2022,delivered,Los Angeles,CA,James,Johnson,user243@gmail.com,Chicago,CA,11/12/2022,Classic Necklace,3,40,412.71,365,Books,Metro Gadget Hub,contact40@metrogadgethub.com,USA,414,24/12/2022,933.04,Bank Transfer,USD
2406,606,466,5,86.21,431.05,109,18-Mar-2022,delivered,San Diego,TX,Sarah,Miller,user109@gmail.com,Chicago,CA,25/09/2020,Smart Soccer Ball,1,15,86.21,484,Electronics,Sunrise Toys,contact15@sunrisetoys.com,India,1062,12/06/2022,392.65,PayPal,USD
4312,584,31,1,463.02,463.02,751,16-Jun-2022,shipped,San Antonio,TX,David,Moore,user751@gmail.com,San Diego,PA,24/05/2020,Waterproof T-Shirt,4,27,463.02,317,Clothing,AutoMax Supplies,contact27@automaxsupplies.com,USA,2442,04/09/2022,761.36,Bank Transfer,USD
4139,1321,98,3,462.83,1388.49,445,30-Mar-2022,shipped,San Diego,CA,Patricia,Rodriguez,user445@gmail.com,Chicago,PA,20/12/2022,Rechargeable Shampoo,5,1,462.83,296,Shoes,Global Tech Distributors,contact1@globaltechdistributors.com,China,2314,12/05/2022,593.08,Credit Card,USD
4050,1465,481,2,168.1,336.2,327,06-Jan-2022,pending,Houston,AZ,Charles,Williams,user327@gmail.com,Los Angeles,CA,15/02/2022,Adjustable Backpack,1,31,168.1,880,Electronics,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,579,06/01/2022,876.56,Bank Transfer,USD
2707,1798,422,1,226.46,226.46,925,09-Dec-2022,shipped,New York,CA,Mary,Anderson,user925@gmail.com,New York,IL,08/12/2020,Eco Backpack,3,8,226.46,768,Books,Golden Shoe Supply,contact8@goldenshoesupply.com,India,2794,11/03/2022,577.94,Bank Transfer,USD
4654,2909,317,4,134.5,538,823,27-Nov-2022,processing,Phoenix,CA,Linda,Jackson,user823@gmail.com,Dallas,CA,22/08/2022,Classic Shampoo,1,13,134.5,350,Electronics,Smart Gadget Supply,contact13@smartgadgetsupply.com,USA,949,10/05/2022,689.53,Bank Transfer,USD
3078,1371,377,5,404.65,2023.25,995,11-Oct-2022,shipped,San Antonio,TX,Joseph,Thomas,user995@gmail.com,San Antonio,CA,11/09/2021,Premium Shampoo,2,18,404.65,654,Home Appliances,GardenPro Supplies,contact18@gardenprosupplies.com,India,412,07/05/2022,196.16,Credit Card,USD
3631,258,317,1,134.5,134.5,888,22-May-2022,delivered,Chicago,CA,Michael,Williams,user888@gmail.com,Chicago,PA,13/08/2022,Classic Shampoo,1,13,134.5,350,Electronics,Smart Gadget Supply,contact13@smartgadgetsupply.com,USA,2017,06/09/2022,639.89,Bank Transfer,USD
3397,934,273,5,65.01,325.05,488,29-Mar-2022,processing,New York,TX,Michael,Lopez,user488@gmail.com,Dallas,AZ,12/12/2021,Classic Drill,5,2,65.01,615,Shoes,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,840,14/09/2022,19.41,PayPal,USD
4038,2657,141,3,347.03,1041.09,67,18-Apr-2022,shipped,Houston,CA,Charles,Garcia,user67@gmail.com,San Diego,CA,31/07/2020,Portable Sneakers,4,1,347.03,893,Clothing,Global Tech Distributors,contact1@globaltechdistributors.com,China,20,09/08/2022,287.78,Bank Transfer,USD
3351,1850,392,3,216.39,649.17,529,07-Oct-2022,shipped,New York,AZ,Patricia,Taylor,user529@gmail.com,Phoenix,TX,05/02/2020,Classic Toy Car,6,23,216.39,600,Sports & Outdoors,Liberty Home Essentials,contact23@libertyhomeessentials.com,Canada,1100,22/03/2022,548.19,Cash on Delivery,USD
733,129,69,4,335.66,1342.64,289,08-May-2022,shipped,Philadelphia,CA,Sarah,Lopez,user289@gmail.com,Phoenix,CA,06/01/2021,Wireless Dog Food,3,34,335.66,789,Books,Lifestyle Brands Co,contact34@lifestylebrandsco.com,India,1798,15/08/2022,1011.43,Credit Card,USD
4382,606,117,1,233.45,233.45,109,18-Mar-2022,delivered,San Diego,TX,Sarah,Miller,user109@gmail.com,Chicago,CA,25/09/2020,Eco Toy Car,11,28,233.45,745,Office Supplies,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,1062,12/06/2022,392.65,PayPal,USD
4258,978,107,5,397.94,1989.7,895,13-Apr-2022,delivered,Philadelphia,CA,Linda,Lopez,user895@gmail.com,New York,AZ,02/06/2020,Classic Mixer,14,3,397.94,10,Health,Prime Home Goods,contact3@primehomegoods.com,Canada,2957,05/11/2022,968.68,Bank Transfer,USD
497,1462,290,4,328.66,1314.64,495,23-Apr-2022,processing,Houston,TX,James,Miller,user495@gmail.com,New York,CA,28/09/2021,Compact Drill,7,29,328.66,189,Beauty & Personal Care,PetWorld Wholesale,contact29@petworldwholesale.com,China,974,25/09/2022,320.28,Cash on Delivery,USD
4003,1621,294,1,102.99,102.99,823,29-Nov-2022,returned,Philadelphia,NY,Linda,Jackson,user823@gmail.com,Dallas,CA,22/08/2022,Portable Vitamin Pack,5,2,102.99,66,Shoes,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,2768,04/01/2022,1150.18,Bank Transfer,USD
83,1685,99,2,70.4,140.8,691,03-Dec-2022,returned,Chicago,PA,Charles,Johnson,user691@gmail.com,Phoenix,PA,22/07/2022,Smart T-Shirt,5,33,70.4,189,Shoes,TechCore Supply,contact33@techcoresupply.com,Mexico,376,11/03/2022,176.51,Cash on Delivery,USD
1203,446,456,4,480.68,1922.72,378,20-Dec-2022,pending,Houston,IL,Elizabeth,Williams,user378@gmail.com,San Diego,NY,09/02/2021,Portable Necklace,6,14,480.68,615,Sports & Outdoors,Northstar Clothing,contact14@northstarclothing.com,USA,1023,28/05/2022,301.05,Cash on Delivery,USD
1935,2158,383,2,455.37,910.74,686,29-Sep-2022,pending,Dallas,CA,Joseph,Martinez,user686@gmail.com,Los Angeles,IL,06/05/2021,Adjustable Headphones,12,36,455.37,116,Pet Supplies,Prime Auto Accessories,contact36@primeautoaccessories.com,Mexico,2095,18/04/2022,990.22,Cash on Delivery,USD
4019,414,42,4,461.98,1847.92,382,03-Aug-2022,shipped,Houston,CA,Karen,Miller,user382@gmail.com,Houston,CA,18/03/2022,Portable Shampoo,4,6,461.98,412,Clothing,City Electronics,contact6@cityelectronics.com,Germany,77,09/10/2022,963.52,PayPal,USD
1459,754,403,4,366.79,1467.16,213,22-Jul-2022,delivered,Chicago,CA,Charles,Moore,user213@gmail.com,Philadelphia,AZ,28/12/2021,Eco Monitor,1,8,366.79,720,Electronics,Golden Shoe Supply,contact8@goldenshoesupply.com,India,986,01/04/2022,168.12,Credit Card,USD
783,385,183,5,328.43,1642.15,587,26-Aug-2022,processing,New York,TX,Thomas,Hernandez,user587@gmail.com,Houston,AZ,21/06/2021,Portable T-Shirt,10,18,328.43,365,Automotive,GardenPro Supplies,contact18@gardenprosupplies.com,India,981,06/11/2022,362.27,Cash on Delivery,USD
1694,1531,240,1,415.28,415.28,745,30-Mar-2022,processing,Chicago,AZ,Patricia,Rodriguez,user745@gmail.com,Philadelphia,CA,09/08/2021,Premium Board Game,15,37,415.28,356,Garden & Outdoor,Sunset Jewelry Group,contact37@sunsetjewelrygroup.com,Germany,2331,09/07/2022,1169.01,Cash on Delivery,USD
3058,708,190,2,405.45,810.9,463,21-Jan-2022,shipped,Houston,AZ,Elizabeth,Garcia,user463@gmail.com,Dallas,NY,07/12/2022,Compact T-Shirt,13,2,405.45,224,Jewelry,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,1809,06/04/2022,67.64,Bank Transfer,USD
3516,1607,149,5,392.16,1960.8,247,14-Jan-2022,shipped,Houston,TX,David,Martinez,user247@gmail.com,Phoenix,CA,08/08/2022,Portable Mouse,13,8,392.16,686,Jewelry,Golden Shoe Supply,contact8@goldenshoesupply.com,India,2098,13/06/2022,1170.93,Cash on Delivery,USD
703,1834,450,5,483.28,2416.4,502,11-Dec-2022,shipped,Dallas,PA,John,Williams,user502@gmail.com,Chicago,CA,23/01/2021,Smart Mouse,14,20,483.28,395,Health,Wellness Direct,contact20@wellnessdirect.com,Germany,187,25/11/2022,1073.52,Bank Transfer,USD
3756,2177,326,4,335.75,1343,831,01-Dec-2022,pending,Houston,TX,Elizabeth,Miller,user831@gmail.com,Chicago,IL,14/05/2020,Rechargeable T-Shirt,6,1,335.75,691,Sports & Outdoors,Global Tech Distributors,contact1@globaltechdistributors.com,China,1663,16/10/2022,311.39,Bank Transfer,USD
2825,2661,241,3,493.06,1479.18,1,05-Jun-2022,shipped,Philadelphia,TX,Susan,Wilson,user1@gmail.com,Houston,PA,17/12/2022,Adjustable Backpack,1,16,493.06,154,Electronics,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,1301,27/11/2022,451.75,Credit Card,USD
3788,1653,79,1,75.4,75.4,202,28-Jun-2022,processing,New York,TX,William,Williams,user202@gmail.com,Philadelphia,TX,15/01/2022,Adjustable Board Game,10,27,75.4,107,Automotive,AutoMax Supplies,contact27@automaxsupplies.com,USA,1498,14/07/2022,362.03,Credit Card,USD
108,1440,366,5,171.38,856.9,594,08-Sep-2022,delivered,Chicago,PA,Joseph,Martin,user594@gmail.com,Dallas,AZ,19/05/2022,Portable Necklace,12,12,171.38,24,Pet Supplies,AutoParts Hub,contact12@autopartshub.com,Germany,550,10/06/2022,625.21,Cash on Delivery,USD
2117,2045,105,1,127.87,127.87,692,19-Mar-2022,processing,San Jose,CA,Karen,Gonzalez,user692@gmail.com,Houston,TX,16/09/2022,Premium Notebook,11,30,127.87,941,Office Supplies,Golden State Gadgets,contact30@goldenstategadgets.com,India,1065,15/11/2022,372.35,Credit Card,USD
1401,2601,474,1,285.15,285.15,608,28-Mar-2022,delivered,Houston,CA,Mary,Johnson,user608@gmail.com,Chicago,CA,26/07/2022,Compact Speaker,15,28,285.15,990,Garden & Outdoor,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,716,01/03/2022,185.52,Bank Transfer,USD
2138,1876,422,4,226.46,905.84,275,25-Apr-2022,delivered,New York,PA,Mary,Thomas,user275@gmail.com,Dallas,CA,18/04/2020,Eco Backpack,3,8,226.46,768,Books,Golden Shoe Supply,contact8@goldenshoesupply.com,India,931,30/11/2022,810.66,Cash on Delivery,USD
1329,1991,460,4,379.01,1516.04,498,31-Mar-2022,pending,New York,PA,Jennifer,Wilson,user498@gmail.com,Philadelphia,CA,18/04/2022,Premium Vitamin Pack,12,31,379.01,683,Pet Supplies,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,2222,10/10/2022,224.62,Cash on Delivery,USD
1505,231,15,5,483.8,2419,382,21-Dec-2022,delivered,Chicago,PA,Karen,Miller,user382@gmail.com,Houston,CA,18/03/2022,Compact Notebook,7,15,483.8,374,Beauty & Personal Care,Sunrise Toys,contact15@sunrisetoys.com,India,1821,10/08/2022,1193.47,PayPal,USD
6,54,47,1,259.96,259.96,790,05-Aug-2022,delivered,Houston,NY,Patricia,Davis,user790@gmail.com,San Jose,TX,09/09/2020,Portable Necklace,2,6,259.96,186,Home Appliances,City Electronics,contact6@cityelectronics.com,Germany,2522,08/11/2022,986.7,Bank Transfer,USD
336,1149,206,5,322.71,1613.55,955,06-Sep-2022,delivered,San Antonio,IL,Sarah,Hernandez,user955@gmail.com,Chicago,AZ,08/07/2022,Eco Notebook,14,14,322.71,152,Health,Northstar Clothing,contact14@northstarclothing.com,USA,249,14/05/2022,748.52,Credit Card,USD
3022,1286,309,5,26.27,131.35,923,22-Mar-2022,delivered,Phoenix,TX,Linda,Brown,user923@gmail.com,Los Angeles,CA,09/12/2022,Eco Headphones,1,16,26.27,871,Electronics,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,2841,02/02/2022,179.96,Credit Card,USD
4593,2767,172,4,133.71,534.84,910,17-May-2022,pending,Los Angeles,TX,David,Martin,user910@gmail.com,Los Angeles,CA,08/04/2020,Rechargeable Headphones,14,22,133.71,889,Health,Lone Star Apparel,contact22@lonestarapparel.com,Germany,1307,16/01/2022,136.71,Cash on Delivery,USD
1886,2427,130,4,393.65,1574.6,397,09-Feb-2022,delivered,Philadelphia,CA,Susan,Moore,user397@gmail.com,New York,IL,09/08/2021,Wireless Monitor,7,30,393.65,156,Beauty & Personal Care,Golden State Gadgets,contact30@goldenstategadgets.com,India,810,16/03/2022,465.48,Credit Card,USD
1606,2559,72,3,33.07,99.21,634,19-Jun-2022,processing,New York,TX,Patricia,Jackson,user634@gmail.com,San Antonio,CA,31/10/2020,Portable Speaker,1,8,33.07,378,Electronics,Golden Shoe Supply,contact8@goldenshoesupply.com,India,1295,06/03/2022,1057.32,PayPal,USD
687,2542,213,3,257.85,773.55,408,17-Oct-2022,delivered,New York,IL,Karen,Hernandez,user408@gmail.com,Los Angeles,TX,02/04/2020,Eco Vitamin Pack,15,30,257.85,678,Garden & Outdoor,Golden State Gadgets,contact30@goldenstategadgets.com,India,74,02/07/2022,336.27,Credit Card,USD
3494,2393,477,1,14.71,14.71,699,18-Feb-2022,processing,Phoenix,TX,James,Gonzalez,user699@gmail.com,Philadelphia,TX,03/07/2020,Rechargeable Mixer,8,24,14.71,789,Toys & Games,Pacific Sports,contact24@pacificsports.com,India,2005,03/07/2022,662.53,PayPal,USD
4585,1899,136,3,280.33,840.99,775,19-Sep-2022,processing,San Jose,TX,Jennifer,Garcia,user775@gmail.com,New York,PA,27/10/2021,Waterproof Vitamin Pack,15,10,280.33,165,Garden & Outdoor,Healthy Living Wholesale,contact10@healthylivingwholesale.com,India,2092,26/01/2022,91.81,Credit Card,USD
3707,611,463,2,346.27,692.54,925,13-Oct-2022,shipped,Los Angeles,NY,Mary,Anderson,user925@gmail.com,New York,IL,08/12/2020,Smart Shampoo,2,12,346.27,394,Home Appliances,AutoParts Hub,contact12@autopartshub.com,Germany,595,29/07/2022,1175.21,Cash on Delivery,USD
3485,2069,238,3,63.75,191.25,443,07-Feb-2022,returned,Houston,NY,David,Martin,user443@gmail.com,San Jose,AZ,14/08/2021,Premium Necklace,2,29,63.75,66,Home Appliances,PetWorld Wholesale,contact29@petworldwholesale.com,China,263,29/03/2022,710.84,Bank Transfer,USD
958,473,462,4,461.28,1845.12,713,19-Oct-2022,shipped,San Jose,TX,Karen,Garcia,user713@gmail.com,Houston,TX,19/03/2021,Adjustable Mixer,10,29,461.28,828,Automotive,PetWorld Wholesale,contact29@petworldwholesale.com,China,910,12/02/2022,180.32,Credit Card,USD
4085,910,76,5,89.07,445.35,368,16-Apr-2022,processing,Dallas,AZ,Jennifer,Martinez,user368@gmail.com,San Jose,TX,29/06/2021,Smart Board Game,3,15,89.07,490,Books,Sunrise Toys,contact15@sunrisetoys.com,India,2150,20/09/2022,604.97,Credit Card,USD
1106,987,108,5,339.8,1699,648,24-Jan-2022,shipped,San Antonio,IL,Richard,Rodriguez,user648@gmail.com,Houston,IL,18/05/2020,Waterproof Speaker,1,18,339.8,236,Electronics,GardenPro Supplies,contact18@gardenprosupplies.com,India,1099,23/03/2022,946.49,Credit Card,USD
182,1814,497,1,353.45,353.45,743,11-Mar-2022,pending,Houston,IL,Susan,Williams,user743@gmail.com,Chicago,NY,19/06/2020,Waterproof Backpack,10,5,353.45,889,Automotive,Summit Sports,contact5@summitsports.com,Germany,552,04/06/2022,870.45,Bank Transfer,USD
1045,1127,263,3,360.55,1081.65,652,16-Feb-2022,delivered,Dallas,CA,Susan,Lopez,user652@gmail.com,Los Angeles,AZ,09/04/2022,Rechargeable Vitamin Pack,9,34,360.55,977,Grocery,Lifestyle Brands Co,contact34@lifestylebrandsco.com,India,1036,19/11/2022,388.46,Credit Card,USD
482,150,355,5,356.35,1781.75,594,11-Aug-2022,delivered,Houston,CA,Joseph,Martin,user594@gmail.com,Dallas,AZ,19/05/2022,Smart Mixer,5,23,356.35,777,Shoes,Liberty Home Essentials,contact23@libertyhomeessentials.com,Canada,704,16/06/2022,319.93,PayPal,USD
2326,815,276,4,73.28,293.12,831,06-Jun-2022,processing,San Jose,IL,Elizabeth,Miller,user831@gmail.com,Chicago,IL,14/05/2020,Compact Mouse,15,22,73.28,251,Garden & Outdoor,Lone Star Apparel,contact22@lonestarapparel.com,Germany,2897,01/07/2022,531.91,Cash on Delivery,USD
1732,1536,211,1,78.39,78.39,901,23-Apr-2022,pending,Houston,TX,Thomas,Gonzalez,user901@gmail.com,Houston,AZ,30/09/2020,Eco Notebook,10,2,78.39,140,Automotive,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,1121,28/08/2022,1039.94,Credit Card,USD
163,539,17,1,366.59,366.59,538,04-Jan-2022,processing,Houston,TX,James,Brown,user538@gmail.com,Los Angeles,CA,03/09/2021,Smart Sneakers,14,18,366.59,492,Health,GardenPro Supplies,contact18@gardenprosupplies.com,India,2304,22/09/2022,865.42,Credit Card,USD
3899,434,152,5,56.96,284.8,336,15-May-2022,shipped,Chicago,AZ,Michael,Brown,user336@gmail.com,San Diego,TX,01/03/2021,Waterproof Necklace,10,18,56.96,370,Automotive,GardenPro Supplies,contact18@gardenprosupplies.com,India,2364,29/05/2022,603.94,PayPal,USD
2405,575,296,1,271.15,271.15,211,09-Sep-2022,delivered,San Antonio,TX,Mary,Taylor,user211@gmail.com,Houston,CA,24/11/2020,Eco Board Game,1,11,271.15,323,Electronics,PetCare Partners,contact11@petcarepartners.com,India,1449,16/08/2022,555.71,PayPal,USD
4778,1136,345,1,246.56,246.56,397,11-May-2022,delivered,San Diego,TX,Susan,Moore,user397@gmail.com,New York,IL,09/08/2021,Compact Keyboard,2,12,246.56,561,Home Appliances,AutoParts Hub,contact12@autopartshub.com,Germany,403,06/12/2022,979.59,Bank Transfer,USD
4174,2303,103,4,286.8,1147.2,176,12-Nov-2022,processing,Philadelphia,TX,Joseph,Smith,user176@gmail.com,Dallas,CA,01/07/2020,Portable Keyboard,4,21,286.8,75,Clothing,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,2456,28/03/2022,1158.7,Cash on Delivery,USD
4561,1992,266,2,20.38,40.76,883,21-Mar-2022,shipped,Los Angeles,IL,Robert,Gonzalez,user883@gmail.com,Dallas,AZ,23/12/2021,Rechargeable Keyboard,11,39,20.38,671,Office Supplies,HomeComfort Imports,contact39@homecomfortimports.com,USA,2670,08/07/2022,833.82,PayPal,USD
26,2991,221,3,398.64,1195.92,152,29-Sep-2022,delivered,Philadelphia,IL,Sarah,Hernandez,user152@gmail.com,Philadelphia,TX,21/10/2021,Smart Drill,5,22,398.64,501,Shoes,Lone Star Apparel,contact22@lonestarapparel.com,Germany,1440,16/06/2022,735.01,Bank Transfer,USD
2301,2511,385,4,324.13,1296.52,949,18-Sep-2022,cancelled,Philadelphia,CA,Charles,Anderson,user949@gmail.com,Chicago,TX,18/02/2021,Eco Mouse,3,28,324.13,482,Books,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,1527,24/01/2022,1163.79,Cash on Delivery,USD
3025,2222,453,5,279.36,1396.8,828,19-Aug-2022,processing,Los Angeles,AZ,Jennifer,Garcia,user828@gmail.com,Chicago,IL,07/11/2020,Waterproof Sneakers,9,16,279.36,133,Grocery,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,1102,13/04/2022,622.6,Cash on Delivery,USD
545,2147,108,5,339.8,1699,416,25-May-2022,delivered,Chicago,IL,James,Jones,user416@gmail.com,San Jose,TX,03/10/2021,Waterproof Speaker,1,18,339.8,236,Electronics,GardenPro Supplies,contact18@gardenprosupplies.com,India,317,04/05/2022,755.85,Bank Transfer,USD
4668,719,23,1,232.08,232.08,590,26-Sep-2022,shipped,San Jose,TX,Joseph,Lopez,user590@gmail.com,Chicago,NY,01/07/2020,Portable Blender,15,25,232.08,536,Garden & Outdoor,Bright Kids Toys,contact25@brightkidstoys.com,Mexico,978,23/12/2022,1075.55,PayPal,USD
3218,2197,483,3,318.89,956.67,451,07-Oct-2022,delivered,San Jose,CA,David,Moore,user451@gmail.com,Chicago,TX,11/08/2020,Waterproof Headphones,11,31,318.89,36,Office Supplies,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,1970,30/07/2022,394.45,Bank Transfer,USD
709,2556,191,5,99.81,499.05,746,09-May-2022,processing,San Jose,NY,Richard,Martinez,user746@gmail.com,Phoenix,TX,17/08/2021,Compact T-Shirt,4,34,99.81,82,Clothing,Lifestyle Brands Co,contact34@lifestylebrandsco.com,India,2826,04/03/2022,723.57,PayPal,USD
4127,413,332,4,206.13,824.52,79,31-May-2022,shipped,San Jose,TX,Elizabeth,Jones,user79@gmail.com,Houston,IL,16/09/2020,Rechargeable Mouse,13,27,206.13,680,Jewelry,AutoMax Supplies,contact27@automaxsupplies.com,USA,690,20/02/2022,1046.24,Bank Transfer,USD
3300,75,33,2,167.24,334.48,657,18-Apr-2022,delivered,Dallas,CA,Linda,Davis,user657@gmail.com,Chicago,TX,17/12/2022,Smart Monitor,11,27,167.24,795,Office Supplies,AutoMax Supplies,contact27@automaxsupplies.com,USA,1370,01/12/2022,121.97,Bank Transfer,USD
375,1223,427,1,404.97,404.97,228,14-Sep-2022,shipped,Houston,NY,Richard,Davis,user228@gmail.com,Philadelphia,TX,09/07/2021,Adjustable Shampoo,14,7,404.97,47,Health,Oceanic Imports,contact7@oceanicimports.com,Germany,295,20/04/2022,930.13,Credit Card,USD
